ISBN,Book-Rating,Total-Reviewers
0679742115,7.285714285714286,14
0679742298,8.321428571428571,28
0679743464,8.538461538461538,13
067974388X,8.933333333333334,15
0679744398,7.454545454545454,44
0679744479,7.75,16
0679745203,7.433333333333334,90
0679745580,8.210526315789474,19
0679745653,7.777777777777778,18
0679746048,7.338983050847458,118
0679751114,7.6875,16
0679751319,7.416666666666667,12
0679751521,7.476923076923077,65
0679751602,7.578947368421052,38
0679753338,7.230769230769231,13
0679755330,7.25,12
0679760806,8.25,20
0679762108,7.6923076923076925,13
0679763309,8.2,15
067976397X,8.029411764705882,34
067976402X,7.797665369649805,257
0679764925,6.166666666666667,12
0679767398,8.583333333333334,12
0679767800,8.076923076923077,13
0679771476,7.285714285714286,21
0679772669,6.923076923076923,13
0679772677,7.871794871794871,39
0679774025,8.391304347826088,23
0679775439,8.26923076923077,26
0679776591,8.285714285714286,14
0679776818,7.476190476190476,21
0679777547,8.11111111111111,18
067978120X,6.7272727272727275,11
0679781277,7.071428571428571,14
067978148X,6.923076923076923,13
0679781587,8.408408408408409,333
0679783571,8.117647058823529,17
0679785892,8.527777777777779,36
0679801146,7.833333333333333,12
0679805273,9.142857142857142,14
0679879242,8.428571428571429,28
0679879250,9.142857142857142,14
0679879269,9.210526315789474,19
067988288X,7.615384615384615,13
0679886370,7.869565217391305,23
0679893105,8.882352941176471,17
068416325X,8.25,16
068419337X,7.545454545454546,11
0684195305,7.666666666666667,15
0684195488,7.473684210526316,19
0684195976,7.730769230769231,26
0684195984,7.382352941176471,34
0684196387,7.916666666666667,12
0684196395,8.857142857142858,14
0684800713,7.166666666666667,30
068480087X,7.055555555555555,18
0684801051,8.571428571428571,21
0684801221,8.40625,32
0684801469,7.363636363636363,22
0684801523,7.688679245283019,106
068480297X,7.416666666666667,12
0684802988,7.764705882352941,17
0684803356,7.5,18
0684803860,8.19047619047619,21
0684803968,7.777777777777778,18
0684804522,6.764705882352941,17
0684810387,6.884615384615385,26
0684810395,7.8,25
0684814994,8.28125,32
0684815451,7.4,20
0684818868,8.421052631578947,19
0684818949,8.0,11
0684822652,8.692307692307692,13
0684823780,9.363636363636363,11
068482499X,8.733333333333333,15
0684826127,6.882352941176471,17
0684826976,8.25,16
0684831546,6.461538461538462,13
0684832178,7.466666666666667,15
0684832291,6.636363636363637,22
0684833395,8.226415094339623,53
068483376X,8.161290322580646,31
0684834723,7.833333333333333,12
0684834731,7.083333333333333,12
0684835819,7.181818181818182,11
0684835959,7.884615384615385,26
0684835975,7.411764705882353,17
0684835983,7.848484848484849,33
0684841177,7.722222222222222,18
0684841185,8.142857142857142,21
0684841347,7.5625,16
068484267X,8.26530612244898,98
0684842696,7.1875,16
068484477X,8.086614173228346,127
0684848066,7.833333333333333,12
0684848406,7.538461538461538,13
0684848783,7.142857142857143,77
0684848961,6.416666666666667,12
0684849690,7.4375,16
0684850273,6.923076923076923,13
0684852225,6.923076923076923,13
0684853159,8.090909090909092,11
0684853507,8.13953488372093,43
0684853515,7.74,50
0684853523,7.875,32
0684853949,7.529411764705882,17
0684855631,8.357142857142858,14
0684856093,8.0,19
0684856603,7.769230769230769,13
0684857820,8.210526315789474,38
0684859718,8.277777777777779,18
0684859726,7.916666666666667,12
0684859734,8.444444444444445,18
0684859777,8.833333333333334,12
0684862719,7.756756756756757,37
0684863472,7.172413793103448,29
068486424X,8.058823529411764,17
0684864843,7.5,16
0684865742,7.538461538461538,52
0684867621,7.116666666666666,60
0684867974,8.166666666666666,12
0684871262,7.75,16
0684871270,8.0,12
0684871483,8.666666666666666,12
0684872153,8.0,136
068487217X,8.434782608695652,23
0684874350,8.386363636363637,132
068803036X,7.363636363636363,11
0688046606,7.153846153846154,13
0688058914,6.909090909090909,11
0688084885,6.818181818181818,11
0688084923,8.357142857142858,14
0688143687,7.615384615384615,13
0688148638,6.818181818181818,11
0688149111,8.363636363636363,11
0688149790,7.6,15
0688152449,6.2727272727272725,11
0688156134,7.0,16
0688156142,7.705882352941177,17
068816112X,8.923076923076923,13
0688162827,7.294117647058823,17
0688163165,8.666666666666666,18
0688163173,8.523809523809524,21
0688167888,8.0,13
0688170528,8.209302325581396,43
0688171478,7.7272727272727275,11
0688171877,8.117647058823529,17
0688173896,7.363636363636363,11
0688174035,7.333333333333333,12
0688177743,7.8076923076923075,26
0688177751,7.526315789473684,57
0688177859,7.739130434782608,46
0688177867,6.6521739130434785,23
0688178057,7.909090909090909,11
0688180639,6.181818181818182,11
0689710682,8.8125,16
0689710879,8.4375,16
0689710887,8.692307692307692,13
0689711522,9.333333333333334,12
0689711816,8.333333333333334,15
0689714335,9.307692307692308,13
0689806590,8.090909090909092,11
0689817215,8.214285714285714,14
0689817851,8.137254901960784,51
0689818769,8.777777777777779,18
0689824750,8.117647058823529,17
0689848684,6.538461538461538,13
0696217120,7.588235294117647,17
0722532938,7.631578947368421,19
0740704818,8.933333333333334,30
0740723367,8.777777777777779,27
0743202988,7.857142857142857,14
0743203631,7.482758620689655,58
0743204077,6.470588235294118,17
0743204700,8.25,12
0743204840,8.25,12
0743206029,7.363636363636363,44
0743206045,7.886792452830188,53
0743206053,7.764705882352941,17
0743206061,7.173913043478261,23
074320607X,8.222222222222221,18
0743211227,7.818181818181818,11
0743211235,7.928571428571429,14
0743211375,7.288135593220339,59
0743211383,6.964912280701754,57
0743212002,7.142857142857143,14
0743215052,6.615384615384615,13
0743217713,7.2727272727272725,11
0743221990,7.923076923076923,13
0743222008,7.7368421052631575,19
0743222229,8.3,20
0743222245,8.2,15
074322423X,7.428571428571429,21
0743224574,7.56,50
0743225082,7.405405405405405,37
0743225325,7.407407407407407,27
074322535X,7.342105263157895,38
0743225406,7.3768115942028984,69
0743225422,8.090909090909092,22
0743225708,7.857142857142857,14
0743225724,6.533333333333333,15
0743227441,8.431818181818182,88
0743229878,7.357142857142857,14
0743230051,7.6875,16
0743233468,7.666666666666667,18
0743235150,7.911111111111111,45
0743236742,8.272727272727273,22
0743237188,7.574803149606299,127
0743237196,8.047619047619047,21
0743243307,6.363636363636363,11
0743245520,7.333333333333333,27
0743246071,8.473684210526315,19
074324642X,8.0,14
0743247612,7.45,20
0743260244,8.8125,16
0743262174,8.208333333333334,24
0743400526,8.818181818181818,11
0743406176,7.8076923076923075,26
0743406184,7.533333333333333,15
0743407067,7.842105263157895,19
0743407083,7.708333333333333,24
0743410181,7.133333333333334,15
0743410653,6.833333333333333,12
0743411250,7.2745098039215685,51
0743411269,7.5,26
0743411323,8.318181818181818,22
0743411331,7.476190476190476,21
0743411439,7.6923076923076925,13
0743412028,7.610169491525424,59
0743412273,8.2,15
0743412311,7.230769230769231,13
0743412621,8.263157894736842,19
0743417682,7.35,40
0743418131,7.4,15
0743418166,8.0,11
0743418174,8.046610169491526,236
0743418190,7.68,25
0743418204,7.693548387096774,62
0743418220,7.181818181818182,11
0743418719,8.071428571428571,14
0743422910,7.045454545454546,22
0743423682,7.294117647058823,17
0743424425,8.26923076923077,26
0743428188,8.076923076923077,13
0743428595,6.833333333333333,12
0743428625,7.454545454545454,11
0743431014,6.181818181818182,11
0743431030,6.8,15
0743436210,7.514285714285714,70
074343627X,7.276595744680851,94
0743436679,7.166666666666667,12
0743437640,7.836734693877551,49
0743437802,8.378378378378379,37
0743437810,8.615384615384615,13
0743439651,8.153846153846153,13
0743439740,8.5,32
0743444051,7.5,12
0743444477,9.454545454545455,11
0743448642,7.875,16
0743448677,7.3076923076923075,13
0743451414,6.666666666666667,12
0743454146,8.32,25
0743454529,9.545454545454545,22
0743455967,8.538461538461538,26
0743456173,6.933333333333334,15
0743456378,8.363636363636363,11
0743456866,7.0,17
0743457358,7.588235294117647,51
0743457463,6.2727272727272725,11
0743457536,8.384615384615385,13
0743457781,7.363636363636363,11
0743457943,7.45,20
0743457951,7.0,14
0743460529,7.372093023255814,43
0743464451,7.5,16
0743464672,7.75,16
0743466527,7.125,16
0743467523,7.254901960784314,51
0743469801,7.9,40
0743469844,7.846153846153846,13
0743477081,7.333333333333333,15
0743477154,7.666666666666667,12
0743483014,6.75,12
0743486226,7.606060606060606,33
0747532745,8.433333333333334,30
0747538484,8.5,20
0747546290,8.551724137931034,29
0747550999,9.071428571428571,14
0747551006,8.333333333333334,30
0749305401,7.25,20
0749309423,8.047619047619047,21
0749313528,7.285714285714286,14
0749319305,6.909090909090909,11
0749324740,7.055555555555555,18
0749336501,8.071428571428571,14
0749391308,7.8,15
0749395699,7.235294117647059,17
0749395990,8.090909090909092,33
0749396067,8.0,18
0749397357,7.565217391304348,23
0749397543,7.375,72
0749918241,7.923076923076923,13
0752837508,8.166666666666666,12
0752837613,7.75,12
0752844059,7.2,15
0752848224,7.066666666666666,15
0752853694,7.583333333333333,12
0753804700,7.655172413793103,29
075820230X,8.5,14
0758203330,7.0,12
0761121323,8.636363636363637,11
0763616052,9.0,13
0763618292,7.933333333333334,15
0764223305,8.0,12
0765300346,7.7272727272727275,11
0765303817,8.818181818181818,11
0765340747,6.764705882352941,17
0765341174,8.0,18
0765341972,6.3,30
0765342294,9.166666666666666,12
0765342987,8.346153846153847,26
0765343436,8.923076923076923,13
0765345048,8.857142857142858,14
0765346524,7.909090909090909,11
0767900383,7.256756756756757,74
0767902513,8.448275862068966,29
0767902521,8.20754716981132,106
0767902890,7.909090909090909,33
0767903382,7.96875,32
0767903579,6.814814814814815,27
076790382X,7.6923076923076925,39
0767903854,8.842105263157896,19
0767903862,7.8,20
0767905172,8.363636363636363,11
0767905180,7.525252525252525,99
0767905199,7.769230769230769,13
0767905202,7.394736842105263,38
0767905318,7.636363636363637,11
0767905385,7.927536231884058,69
076790592X,8.48,50
0767905938,7.954545454545454,22
0767907809,8.285714285714286,14
0767907817,7.75,36
0767908171,8.846153846153847,13
0767908198,7.6923076923076925,13
0767908473,7.909090909090909,11
0767908481,6.833333333333333,12
0767912233,7.809523809523809,21
0767913000,7.136363636363637,22
0767913795,7.461538461538462,13
076791404X,8.0,18
0767914767,7.608695652173913,23
0767915054,6.615384615384615,39
0767915062,7.631578947368421,19
0767915593,7.357142857142857,14
0767916069,6.833333333333333,30
0770422632,8.5,24
0770423345,8.235294117647058,17
0770428797,8.214285714285714,14
0770428827,8.333333333333334,18
0770429033,7.428571428571429,14
0771055706,8.4375,16
0771058837,7.769230769230769,13
0771060548,8.72972972972973,37
0771086547,7.076923076923077,13
077109986X,7.416666666666667,12
0771099894,7.352941176470588,17
078670621X,8.466666666666667,15
0786808012,8.733333333333333,15
0786808551,8.625,24
0786817070,7.648648648648648,74
0786817879,7.166666666666667,18
0786819146,8.263157894736842,19
0786861347,6.739130434782608,23
0786862564,7.392857142857143,28
0786862572,6.7368421052631575,19
0786863986,6.230769230769231,13
0786864133,7.461538461538462,13
0786866020,7.904761904761905,21
0786866276,7.608695652173913,23
0786866462,8.833333333333334,12
0786866586,6.681818181818182,44
0786866772,7.733333333333333,15
0786866845,8.172413793103448,29
0786867175,7.416666666666667,12
0786867248,7.583333333333333,12
0786867647,8.23076923076923,65
0786867906,7.083333333333333,12
0786868015,7.612903225806452,31
0786868619,7.833333333333333,30
0786868716,8.016528925619834,242
0786869011,8.545454545454545,11
0786869216,8.04,25
0786880007,7.214285714285714,14
0786880708,8.538461538461538,13
0786881852,7.51,100
0786881887,7.166666666666667,12
0786883219,7.470588235294118,17
0786883375,7.411764705882353,17
0786884142,6.533333333333333,15
0786884592,7.153846153846154,26
0786885416,7.375,16
0786885688,7.185714285714286,70
0786886307,7.923076923076923,13
0786886323,8.538461538461538,13
0786886463,7.25,16
0786886994,7.571428571428571,14
0786889004,7.0,12
0786889020,6.896551724137931,29
078688939X,6.6,15
0786889551,7.4375,16
0786889608,7.2,20
0786889616,7.153846153846154,26
0786889667,6.333333333333333,12
0786889756,7.0,11
0786890371,6.9411764705882355,17
0786890436,6.8604651162790695,43
0786890444,8.166666666666666,12
0786915749,8.285714285714286,21
0786916095,8.75,12
0786918071,8.727272727272727,11
0802130208,7.202898550724638,69
0802130348,8.071428571428571,14
0802131786,7.6923076923076925,13
0802132758,8.136363636363637,22
0802132952,5.285714285714286,21
0802135161,7.631578947368421,19
0802135196,7.0,21
0802135226,8.333333333333334,18
080213825X,5.444444444444445,54
0802139256,8.020408163265307,49
0802139868,5.333333333333333,15
0802713432,7.714285714285714,14
0804102988,8.033333333333333,30
080410526X,7.989247311827957,93
0804105820,8.066666666666666,45
0804106304,8.195876288659793,194
0804106436,7.409090909090909,22
080410753X,8.01010101010101,99
0804108447,7.647058823529412,17
0804108749,7.5,36
080410946X,7.1875,16
0804109729,7.4,20
080411109X,7.872093023255814,86
0804111359,7.462686567164179,67
0804111898,7.863636363636363,22
0804113475,7.277777777777778,18
0804114609,8.25,24
0804114986,7.901785714285714,112
0804115613,8.464285714285714,28
0804115761,6.6,35
0804117683,6.1,20
080411868X,7.6,60
080411918X,7.131578947368421,38
080411935X,7.953488372093023,43
0804119708,8.0,13
0804119724,7.785714285714286,14
0804119910,7.7272727272727275,11
0805010858,7.823529411764706,17
0805012478,8.0,12
0805019359,7.631578947368421,19
0805019367,7.0,17
0805019375,7.151515151515151,33
0805036377,7.130434782608695,23
0805036504,7.533333333333333,30
0805054073,7.083333333333333,12
0805056491,7.666666666666667,18
0805056645,7.0625,16
0805059555,7.619047619047619,42
0805062971,8.5,50
0805063889,8.275,40
0805063897,8.253731343283581,134
0807083054,8.52,25
0807083178,7.636363636363637,11
0807508527,7.714285714285714,14
0809117541,8.333333333333334,12
0811202208,7.833333333333333,12
0811214982,7.818181818181818,11
0811801802,8.757575757575758,33
0811802981,8.916666666666666,24
0811807282,6.8125,16
0811808173,8.266666666666667,15
0811811409,8.05,20
0811821706,7.916666666666667,12
0811824829,9.5,16
0811825558,7.7,40
0811828964,6.8125,16
0811831310,7.642857142857143,14
0812505166,8.538461538461538,13
0812505182,6.75,12
0812507436,6.909090909090909,11
0812508645,7.583333333333333,12
0812509250,7.75,28
0812510992,7.642857142857143,14
0812511751,7.583333333333333,12
0812511816,7.888888888888889,63
0812513711,8.352941176470589,17
0812513738,7.809523809523809,21
0812513754,8.0,11
0812515285,8.933333333333334,15
0812517725,8.541666666666666,24
0812520475,7.0,13
0812521331,7.2727272727272725,11
0812521463,8.090909090909092,11
0812522397,7.2,15
0812532597,8.333333333333334,12
0812533054,7.578947368421052,19
0812533550,9.461538461538462,13
0812533666,7.266666666666667,15
0812534832,7.0,13
0812540336,7.2,15
0812542835,7.0625,16
0812543262,7.2,25
0812548051,8.194444444444445,36
0812548094,7.909090909090909,22
0812550285,7.764705882352941,17
0812550293,7.647058823529412,17
0812550307,7.833333333333333,18
0812550706,8.837606837606838,117
0812550757,8.444444444444445,27
0812551478,8.45,20
0812551486,7.523809523809524,21
0812551494,7.714285714285714,14
0812558626,8.083333333333334,12
0812564375,7.4375,16
0812565959,8.428571428571429,21
0812570944,8.170731707317072,41
081257558X,8.333333333333334,12
0812575717,8.72,25
081257639X,7.866666666666666,15
0812580346,7.785714285714286,14
0812580354,8.142857142857142,14
0812589041,8.0,14
0812589718,7.2727272727272725,11
0812694333,7.2727272727272725,11
081296683X,6.866666666666666,15
0812967240,6.925925925925926,27
0812968379,8.785714285714286,14
0812969812,6.666666666666667,21
0812971043,7.0,23
081297106X,8.518518518518519,27
0821742841,7.909090909090909,11
0821769278,7.0476190476190474,21
0821769340,6.666666666666667,15
0821769367,7.8,20
0821770209,6.0,11
0821772279,7.714285714285714,14
0821772953,7.352941176470588,17
0821773682,7.583333333333333,12
082177462X,7.416666666666667,12
082177512X,7.818181818181818,11
0821775863,6.333333333333333,12
0821776037,6.714285714285714,14
0826308791,8.26923076923077,26
0836204158,7.923076923076923,13
0836204387,9.26086956521739,23
0836210263,7.833333333333333,18
0836211499,9.181818181818182,11
0836213122,8.933333333333334,15
0836213319,9.923076923076923,13
0836217012,9.0,16
0836217241,9.3125,16
0836217357,8.818181818181818,11
0836217691,9.35,20
0836218051,8.95,20
0836218221,9.6,20
0836218256,8.941176470588236,17
0836218310,8.0625,16
0836218353,8.9,20
0836218426,8.454545454545455,11
0836218515,8.608695652173912,23
0836218523,8.846153846153847,13
0836218620,9.24,25
0836218655,8.08695652173913,23
0836218663,9.363636363636363,11
0836218787,9.125,24
0836218817,8.277777777777779,18
0836218833,9.0,19
0836218981,9.352941176470589,17
0836220498,8.823529411764707,17
0836220625,8.3125,16
0836220676,8.846153846153847,13
0836220730,8.6875,16
0836220854,8.733333333333333,15
0836220870,8.733333333333333,15
0836220889,9.583333333333334,24
0836220986,8.31578947368421,19
0836221192,8.25,20
0836221311,8.866666666666667,15
0836221362,9.3,20
0836236688,8.333333333333334,15
0842314296,8.466666666666667,15
0842321934,7.6923076923076925,13
0842329129,7.716129032258064,155
0842329161,8.444444444444445,18
084232920X,8.0,23
0842329218,8.406976744186046,86
0842329242,8.254237288135593,59
0842329250,8.574468085106384,47
0842329269,8.555555555555555,36
0842329277,7.928571428571429,28
0842329285,8.296296296296296,27
0842329293,8.6,20
0842332251,8.193548387096774,31
084233226X,8.0,31
0842332278,7.869565217391305,23
0842332286,8.066666666666666,15
0842332340,8.333333333333334,21
0842332359,8.454545454545455,11
0842342702,7.75,48
0842345523,8.363636363636363,11
0842373195,7.7,20
0843944463,9.181818181818182,11
084394952X,8.5,12
0843949945,7.588235294117647,17
084395048X,7.1875,16
0849911796,7.705882352941177,17
0849932017,8.0,13
0849942845,8.0,12
0860074382,8.678571428571429,28
0860680649,6.166666666666667,12
0865471185,8.80952380952381,21
0871134799,6.642857142857143,14
0871136791,8.102564102564102,78
0871137534,7.466666666666667,15
087113795X,8.333333333333334,24
0871138190,5.166666666666667,12
0872860175,8.461538461538462,13
0874776945,8.25,32
0874778883,7.909090909090909,11
0874869870,7.764705882352941,17
0875420036,8.083333333333334,12
0875421180,8.40625,32
087542127X,7.75,12
0875421849,7.571428571428571,14
087542791X,7.944444444444445,18
0876850867,8.181818181818182,11
0876855575,7.545454545454546,11
0877017883,9.0625,48
0877733759,8.76923076923077,26
0878578730,7.785714285714286,14
0880381736,8.0,24
0880381744,8.909090909090908,11
0880389052,7.833333333333333,12
0884046818,6.75,24
0886773520,8.238095238095237,21
0886773555,7.384615384615385,13
0886773784,8.333333333333334,15
0886773849,8.090909090909092,11
0886774012,8.416666666666666,12
0886774268,8.333333333333334,15
0886774632,7.7272727272727275,11
0886774713,8.0,11
0886774802,8.545454545454545,11
0886774829,8.181818181818182,11
0886775507,7.230769230769231,13
0886775795,7.7272727272727275,11
0886775981,7.909090909090909,11
0886777631,8.043478260869565,23
0886777844,7.571428571428571,21
0886779758,7.363636363636363,11
0887307876,8.075,40
0887308589,8.2,15
088730866X,7.176470588235294,17
0890438439,6.642857142857143,14
0890876517,8.714285714285714,14
0890876789,8.454545454545455,11
0891073906,8.318181818181818,22
0891075275,8.714285714285714,21
0891076182,6.615384615384615,13
0892967811,8.545454545454545,11
0893753564,8.818181818181818,11
0894716905,5.7272727272727275,11
0894803204,7.891891891891892,37
0894803700,7.2,15
0894805770,8.313725490196079,51
0894808249,8.25,40
089480829X,8.265625,64
0894809946,8.125,16
0895297272,9.090909090909092,11
0898156122,7.75,12
0898157803,8.166666666666666,12
0899193625,7.25,12
0915811006,8.133333333333333,15
0918949165,7.866666666666666,15
0920668372,9.28,25
0929634063,7.9,20
0930289234,8.923076923076923,13
0930289595,9.133333333333333,15
0937611018,8.0,11
0943233437,8.666666666666666,18
0949206318,7.818181818181818,11
0964631601,8.416666666666666,12
0967231434,8.285714285714286,14
0967370167,7.846153846153846,13
0967673747,9.25,12
0971181802,8.11111111111111,18
0971263906,7.05,20
0971880107,4.3907056798623065,581
1400030382,8.35,20
140003065X,8.051724137931034,58
1400030927,7.7368421052631575,19
1400031346,8.229166666666666,48
1400031354,8.452631578947368,95
1400031362,8.361702127659575,47
1400031699,5.923076923076923,13
140003180X,8.304347826086957,23
1400032016,6.636363636363637,11
1400032717,8.588235294117647,51
1400033543,7.869565217391305,23
1400034779,8.049180327868852,183
1400042070,7.454545454545454,11
1400060117,7.583333333333333,12
1400060737,8.470588235294118,17
1400077826,8.0,21
1550223968,7.636363636363637,11
1550544683,7.666666666666667,15
1550548913,8.304347826086957,23
1551660717,7.333333333333333,18
1551662604,7.181818181818182,11
1551665301,7.444444444444445,27
1551665824,7.090909090909091,11
1551666022,7.75,12
1551666189,8.166666666666666,12
155166674X,7.620689655172414,29
1551666758,6.75,12
1551666839,7.666666666666667,24
1551666952,7.416666666666667,12
1551667002,7.153846153846154,13
1551667010,7.25,20
1551667193,8.375,16
1551667436,7.285714285714286,14
1551667509,7.0,20
1551667517,7.076923076923077,13
1551667894,8.454545454545455,11
1551668017,6.470588235294118,17
1551668084,7.0,14
1551668122,6.615384615384615,13
1551668246,7.333333333333333,18
1551668270,6.75,16
1551668300,7.294117647058823,17
1551668378,7.0,14
1551668459,6.538461538461538,13
1551668653,7.115384615384615,26
1551668726,7.0,17
1551668769,7.0,11
155166884X,7.7894736842105265,19
1551668866,7.25,16
1551668912,8.0,22
1551668947,6.666666666666667,15
1551668998,8.552631578947368,38
1551669153,8.157894736842104,19
1551669293,8.066666666666666,15
1551669307,7.583333333333333,12
1551669374,6.125,16
1551669390,7.388888888888889,18
1551669412,7.384615384615385,13
1551669455,8.727272727272727,11
1551669498,7.318181818181818,22
155166951X,7.6923076923076925,13
1551925702,8.923076923076923,13
1558506462,7.85,20
1558531025,7.738095238095238,42
1558531564,8.0,16
1558532161,8.266666666666667,15
155874262X,7.71578947368421,95
1558743316,7.653846153846154,26
1558743669,8.0,134
1558743790,8.1875,16
1558744150,7.787878787878788,66
155874424X,8.181818181818182,22
1558744592,8.318181818181818,22
1558744606,7.782608695652174,23
1558744630,7.509803921568627,51
1558745017,8.217391304347826,23
1558745157,8.2,70
1558745432,8.333333333333334,18
1558745718,8.085106382978724,47
1558746099,7.642857142857143,14
1558746161,7.75,24
1558746226,7.64,25
1558746463,7.352941176470588,17
1558746625,8.181818181818182,11
1558746986,8.090909090909092,11
1558747028,7.473684210526316,19
1558747060,7.923076923076923,13
1558747109,8.19047619047619,21
1558747613,7.416666666666667,12
1559029838,7.851851851851852,54
1561797111,8.142857142857142,14
1563890119,8.75,20
1563898586,7.533333333333333,15
1565122968,7.4,35
156584100X,8.272727272727273,11
1566404398,9.636363636363637,11
1566840287,7.0,15
1570613818,7.444444444444445,18
1571458735,8.818181818181818,11
1573220221,8.263157894736842,19
1573220485,7.363636363636363,11
1573220876,7.9523809523809526,21
1573221112,7.9655172413793105,29
1573221775,7.5625,16
1573221856,7.583333333333333,12
1573221937,6.7555555555555555,45
157322202X,7.916666666666667,12
1573222038,8.545454545454545,11
1573222259,7.923076923076923,13
1573222267,6.954545454545454,22
1573223328,8.375,16
1573223425,6.928571428571429,14
1573225126,7.0,22
1573225487,7.333333333333333,12
1573225517,8.346153846153847,52
1573225541,6.7272727272727275,11
1573225789,8.25,92
1573226122,8.384615384615385,13
1573226521,7.9,30
1573227331,7.592592592592593,54
1573227889,8.368421052631579,19
1573228214,7.846153846153846,39
1573228583,7.611111111111111,18
1573228737,7.842105263157895,19
1573229083,7.555555555555555,18
157322930X,6.517241379310345,29
1573229326,6.673076923076923,104
1573229350,7.3076923076923075,13
1573229385,6.705882352941177,17
1573229571,7.910714285714286,56
1573229628,8.0,15
1573229725,8.592592592592593,27
1575668807,7.909090909090909,11
1576737330,7.088888888888889,45
1576738167,9.272727272727273,11
1577311523,7.7272727272727275,11
1577780728,9.416666666666666,12
1578561256,8.636363636363637,11
1579546463,7.85,20
1580082319,7.181818181818182,11
1580628362,7.533333333333333,15
158234082X,7.470588235294118,17
1583224890,8.222222222222221,18
1588720020,7.714285714285714,14
159184021X,8.615384615384615,13
1592400876,8.5,56
184195392X,8.571428571428571,14
184195425X,8.0,12
1844262553,8.6,50
1853260002,8.217391304347826,23
1853260010,8.2,25
1853260134,8.0,12
1853260150,8.117647058823529,17
1853260169,8.153846153846153,13
1853260207,7.6,20
1853260231,7.529411764705882,17
1853260282,7.333333333333333,18
1853260401,8.909090909090908,11
185326041X,8.25,12
1853260622,8.272727272727273,11
1853260789,7.090909090909091,11
185326086X,8.352941176470589,17
1853261580,8.95,20
1853811262,7.666666666666667,12
1857022424,7.828571428571428,35
1857027051,7.363636363636363,11
1857231384,7.75,16
1857978013,7.454545454545454,11
1857989546,7.416666666666667,12
1860461670,7.7272727272727275,11
1860492592,8.095238095238095,21
1861976127,8.277777777777779,18
1875989218,7.642857142857143,14
1878424114,7.476190476190476,21
1878424319,7.5,62
1878424424,7.454545454545454,11
1878448900,7.75,16
1880418568,9.272727272727273,22
1881273156,8.4375,16
1882723007,7.588235294117647,17
1885171080,6.888888888888889,18
1885211279,7.181818181818182,11
1888054557,10.0,11
193156146X,9.12,25
1931561648,8.513513513513514,37
202025462X,7.181818181818182,11
2070360024,8.185185185185185,27
2070362388,7.090909090909091,11
2070408507,9.0,14
2226135022,8.5,14
2253010219,7.2727272727272725,11
2253044903,8.55,20
2253057843,8.545454545454545,11
2253063339,8.047619047619047,21
2253140872,8.75,12
2253150711,8.0,22
2253152846,8.357142857142858,14
2266104535,6.7894736842105265,19
2290045764,7.916666666666667,12
2290302155,8.25,12
2290311782,7.681818181818182,22
2841160297,8.176470588235293,17
3150000017,9.0,22
3257061269,8.133333333333333,15
3257200552,7.0,12
3257218370,8.571428571428571,14
325722575X,7.75,24
3257227264,6.6,15
3257227809,7.190476190476191,21
3257228007,7.866666666666666,30
3257229364,7.538461538461538,13
3257229534,7.875,32
3257229909,7.583333333333333,12
3257233051,8.083333333333334,12
3379015180,7.125,24
340411566X,7.0,12
3404118960,8.55,20
3404130014,7.545454545454546,11
3404148665,8.235294117647058,34
3423071516,9.0,13
3423072571,7.090909090909091,11
3423105410,7.444444444444445,18
3423105518,8.666666666666666,15
3423117370,8.272727272727273,11
3423201509,8.0625,16
3423202327,7.742857142857143,35
3423202947,7.904761904761905,21
3423203668,8.428571428571429,14
3423204206,7.571428571428571,21
3423205202,8.285714285714286,14
3426029553,8.375,24
3426600218,6.8,15
3426612704,7.083333333333333,12
3426614960,6.2727272727272725,11
3442092981,8.095238095238095,21
3442413338,6.833333333333333,18
3442414199,7.333333333333333,12
3442429552,6.916666666666667,12
3442431875,7.461538461538462,13
3442433495,5.7368421052631575,19
3442437407,7.72,25
3442442354,7.421052631578948,19
344244392X,7.666666666666667,15
344244554X,7.083333333333333,12
3442452643,7.545454545454546,11
3442453305,7.625,16
3442541751,6.75,36
3442727952,8.071428571428571,14
3442760003,6.461538461538462,13
3453007867,7.631578947368421,19
345305136X,7.923076923076923,13
3453061187,7.615384615384615,13
3453071174,7.857142857142857,14
3453127013,7.454545454545454,11
3453130510,7.090909090909091,11
3453146972,8.916666666666666,12
3462028189,5.7368421052631575,19
3462032283,6.416666666666667,12
3492045170,7.105263157894737,38
3492238696,8.142857142857142,14
349913599X,7.117647058823529,17
3499226375,7.4375,16
3499232871,5.909090909090909,11
3499234246,7.384615384615385,13
3518366823,8.714285714285714,14
3518368001,5.181818181818182,11
3518368540,8.0,17
3518381768,8.0,11
3522128001,9.416666666666666,12
3548359698,6.5,22
354860028X,6.363636363636363,11
3551551677,8.6,15
3551551685,9.181818181818182,11
3596122279,6.0,16
3596150655,6.142857142857143,21
3596215226,7.833333333333333,18
3596259924,7.565217391304348,23
3596282225,7.363636363636363,11
3746614007,8.55,20
8401491029,6.909090909090909,11
8408039369,7.833333333333333,12
8408043641,7.9,20
8420441708,6.571428571428571,14
8420483532,8.0,11
8420634093,6.722222222222222,18
8423310353,7.928571428571429,14
8432206407,7.538461538461538,13
8433969978,8.454545454545455,11
8445071408,8.076923076923077,13
8445071416,8.6,20
846630679X,8.307692307692308,13
8466307125,7.428571428571429,14
